http://www.spitzer.caltech.edu/images/6034-sig15-002-Finding-Yellowballs-in-our-Milky-Way,http://www.spitzer.caltech.edu/uploaded_files/images/0010/3089/sig15-02_Ti.jpg,"Volunteers using the web-based Milky Way Project brought star-forming features nicknamed ""yellowballs"" to the attention of researchers, who later showed that they are a phase of massive star formation"
http://www.spitzer.caltech.edu/images/6030-sig15-001-Evolution-of-a-Massive-Star,http://www.spitzer.caltech.edu/uploaded_files/images/0010/3014/sig15-01_Ti.jpg,"This series of images show three evolutionary phases of massive star formation, as pictured in infrared images from NASA's Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/6022-sig14-031-Horsehead-Nebula-Disappears-in-Infrared-Light,http://www.spitzer.caltech.edu/uploaded_files/images/0010/2855/sig14-031_Lrg.jpg,"The famous Horsehead nebula seen in visible-light images (inset) looks quite different when viewed in infrared light, as seen in this newly released image from NASA's Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/6014-sig14-030-Galactic-Gathering-Gives-Sparkling-Light-Display,http://www.spitzer.caltech.edu/uploaded_files/images/0010/2744/sig14-030_Ti.jpg,"At this time of year, holiday parties often include festive lights"
http://www.spitzer.caltech.edu/images/5992-sig14-029-A-Flood-of-Gas-Annotated-,http://www.spitzer.caltech.edu/uploaded_files/images/0010/2767/sig14-029_Ti.jpg,A new feature in the evolution of galaxies has been captured in this image of galactic interactions
http://www.spitzer.caltech.edu/images/5981-sig14-026-Ring-of-Stellar-Fire,http://www.spitzer.caltech.edu/uploaded_files/images/0010/2229/sig14-026_Ti.jpg,"A new image from NASA's Spitzer Space Telescope, taken in infrared light, shows where the action is taking place in galaxy NGC 1291"
http://www.spitzer.caltech.edu/images/5978-sig14-027-Galactic-Wheel-of-Life-Shines-in-Infrared,http://www.spitzer.caltech.edu/uploaded_files/images/0010/2241/sig14-027_Ti.jpg,The ghostly structures highlighting the peculiar patterns of orbiting stars in the center of the galaxy NGC 1291 stand out vividly in this specially-processed image from NASA's Spitzer Space Telescope
http://www.spitzer.caltech.edu/images/5971-sig14-025--Sluggish-Galaxy-Grows-Stars-Slowly,http://www.spitzer.caltech.edu/uploaded_files/images/0010/2109/sig14-025_Ti.jpg,Sluggish Galaxy Grows Stars Slowly
http://www.spitzer.caltech.edu/images/5942-sig14-023-Take-a-Splash-Into-the-Cosmos,http://www.spitzer.caltech.edu/uploaded_files/images/0010/1672/sig14-023_Ti.jpg,"Millions of galaxies populate the patch of sky known as the COSMOS field, short for Cosmic Evolution Survey, a portion of which is shown here"
http://www.spitzer.caltech.edu/images/5923-sig14-022-Supernova-Seen-In-Two-Lights,http://www.spitzer.caltech.edu/uploaded_files/images/0010/1362/sig14-022_Ti.jpg,"The destructive results of a mighty supernova explosion reveal themselves in a delicate blend of infrared and X-ray light, as seen in this image from NASAs Spitzer Space Telescope and Chandra X-Ray Observatory, and the European Space Agency's XMM-Newton"
http://www.spitzer.caltech.edu/images/5910-sig14-020a-Black-Hole-Jets-Make-Shock-Waves,http://www.spitzer.caltech.edu/uploaded_files/images/0010/1175/sig14-020a_Ti.jpg,A composite image of the spiral galaxy NGC 4258 showing X-ray emission observed with NASA's Chandra X-ray Observatory (blue) and infrared emission observed with NASA's Spitzer Space Telescope (red and green)
http://www.spitzer.caltech.edu/images/5907-sig14-020-Galactic-Pyrotechnics-on-Display,http://www.spitzer.caltech.edu/uploaded_files/images/0010/1191/sig14-020_Ti.jpg,"A galaxy about 23 million light-years away is the site of impressive, ongoing, fireworks"
http://www.spitzer.caltech.edu/images/5883-sig14-016-I-Spy-a-Little-Asteroid-With-My-Infrared-Eye,http://www.spitzer.caltech.edu/uploaded_files/images/0010/0927/sig14-016_Ti.jpg,This image of asteroid 2011 MD was taken by NASA's Spitzer Space Telescope in Feb
http://www.spitzer.caltech.edu/images/5866-sig14-015-Foreground-Clusters-Magnify-Distant-Galaxies,http://www.spitzer.caltech.edu/uploaded_files/images/0010/0494/sig14-015_Ti.jpg,"NASA's Spitzer Space Telescope has teamed up with the Hubble Space Telescope to conduct the Spitzer UltRaFaint Survey, or SURFS UP"
http://www.spitzer.caltech.edu/images/5858-sig14-013-Dissecting-Dust-from-Detonation-of-Dead-Star,http://www.spitzer.caltech.edu/uploaded_files/images/0010/0382/sig14-013_Ti.jpg,"This infrared image from NASA's Spitzer Space Telescope shows N103B -- all that remains from a supernova that exploded a millennium ago in the Large Magellanic Cloud, a satellite galaxy 160,000 light-years away from our own Milky Way"
http://www.spitzer.caltech.edu/images/5850-sig14-012-Warm-Spitzer-Sees-Serpent-Star-Forming-Cloud-Spawning-Stars,http://www.spitzer.caltech.edu/uploaded_files/images/0010/0256/sig14-012_Ti.jpg,"Within the swaddling dust of the Serpens Cloud Core, astronomers are studying one of the youngest collections of stars ever seen in our galaxy"
http://www.spitzer.caltech.edu/images/5847-sig14-011-The-Serpent-Star-Forming-Cloud-Spawns-Stars,http://www.spitzer.caltech.edu/uploaded_files/images/0010/0217/sig14-011_Ti.jpg,"Within the swaddling dust of the Serpens Cloud Core, astronomers are studying one of the youngest collections of stars ever seen in our galaxy"
http://www.spitzer.caltech.edu/images/5836-sig14-010-Mapping-the-Densest-Dusty-Cloud-Cores,http://www.spitzer.caltech.edu/uploaded_files/images/0011/1814/sig14-010_Ti.jpg,"Astronomers have found cosmic clumps so dark, dense and dusty that they throw the deepest shadows ever recorded"
